student_id,term_id,program_id,level,attempted_credits,attendance_status,census_enrolled,reportable,academic_status
S0017191,2020FA,PCS,GR,9,F,1,1,Good Standing
S0009567,2020FA,PCS,GR,9,F,1,1,Good Standing
S0001624,2020FA,PCS,GR,9,F,1,1,Good Standing
S0015117,2020FA,PCS,GR,3,P,1,1,Good Standing
S0002360,2020FA,PCS,GR,9,F,1,1,Good Standing
S0011872,2020FA,PCS,GR,9,F,1,1,Good Standing
S0004327,2020FA,PCS,GR,9,F,1,1,Good Standing
S0008586,2020FA,PCS,GR,9,F,1,1,Good Standing
S0009376,2020FA,PCS,GR,3,P,1,1,Good Standing
S0011309,2020FA,PCS,GR,9,F,1,1,Good Standing
S0004052,2020FA,PCS,GR,9,F,1,1,Good Standing
S0001758,2020FA,PCS,GR,9,F,1,1,Good Standing
S0015269,2020FA,PCS,GR,9,F,1,1,Good Standing
S0014924,2020FA,PCS,GR,3,P,1,1,Good Standing
S0013651,2020FA,PCS,GR,9,F,1,1,Good Standing
S0009709,2020FA,PCS,GR,9,F,1,1,Good Standing
S0007583,2020FA,PCS,GR,9,F,1,1,Academic Warning
S0010174,2020FA,PCS,GR,9,F,1,1,Good Standing
S0004050,2020FA,PCS,GR,3,P,1,1,Good Standing
S0008510,2020FA,PCS,GR,9,F,1,1,Good Standing
S0013652,2020FA,PCS,GR,9,F,1,1,Good Standing
S0009773,2020FA,PCS,GR,9,F,1,1,Good Standing
S0007262,2020FA,PCS,GR,9,F,1,1,Good Standing
S0017209,2020FA,PCS,GR,3,P,1,1,Good Standing
S0011367,2020FA,PCS,GR,9,F,1,1,Good Standing
S0013212,2020FA,PCS,GR,9,F,1,1,Good Standing
S0013007,2020FA,PCS,GR,9,F,1,1,Good Standing
S0000901,2020FA,PCS,GR,9,F,1,1,Good Standing
S0009449,2020FA,PCS,GR,3,P,1,1,Good Standing
S0009999,2020FA,PCS,GR,9,F,1,1,Good Standing
S0001894,2020FA,PCS,GR,9,F,1,1,Good Standing
S0010225,2020FA,PCS,GR,9,F,1,1,Good Standing
S0016371,2020FA,PCS,GR,9,F,1,1,Good Standing
S0006107,2020FA,PCS,GR,3,P,1,1,Good Standing
S0012203,2020FA,PCS,GR,9,F,1,1,Good Standing
S0007076,2020FA,PCS,GR,9,F,1,1,Good Standing
S0002774,2020FA,PCS,GR,9,F,1,1,Good Standing
S0005682,2020FA,PCS,GR,9,F,1,1,Good Standing
S0002493,2020FA,PCS,GR,3,P,1,1,Good Standing
S0017308,2020FA,PCS,GR,9,F,1,1,Good Standing
S0008288,2020FA,PCS,GR,9,F,1,1,Good Standing
S0016744,2020FA,PCS,GR,9,F,1,1,Good Standing
S0011624,2020FA,PCS,GR,9,F,1,1,Good Standing
S0015924,2020FA,PCS,GR,3,P,1,1,Good Standing
S0005603,2020FA,PCS,GR,9,F,1,1,Good Standing
S0005817,2020FA,PCS,GR,9,F,1,1,Good Standing
S0003173,2020FA,PCS,GR,9,F,1,1,Good Standing
S0010417,2020FA,PCS,GR,9,F,1,1,Good Standing
S0008304,2020FA,PCS,GR,3,P,1,1,Good Standing
S0007724,2020FA,PCS,GR,9,F,1,1,Good Standing
S0007926,2020FA,PCS,GR,9,F,1,1,Good Standing
S0007772,2020FA,PCS,GR,9,F,1,1,Good Standing
S0012369,2020FA,PCS,GR,9,F,1,1,Good Standing
S0000221,2020FA,PCS,GR,3,P,1,1,Good Standing
S0009212,2020FA,PCS,GR,9,F,1,1,Good Standing
S0010177,2020FA,PCS,GR,9,F,1,1,Good Standing
S0013956,2020FA,PCS,GR,9,F,1,1,Good Standing
S0007469,2020FA,PCS,GR,9,F,1,1,Good Standing
S0001796,2020FA,PCS,GR,3,P,1,1,Good Standing
S0004297,2020FA,PCS,GR,9,F,1,1,Good Standing
S0011735,2020FA,PCS,GR,9,F,1,1,Good Standing
S0015527,2020FA,PCS,GR,9,F,1,1,Good Standing
S0002905,2020FA,PCS,GR,9,F,1,1,Good Standing
S0008168,2020FA,PCS,GR,3,P,1,1,Academic Warning
S0004109,2020FA,PCS,GR,9,F,1,1,Good Standing
S0016091,2020FA,PCS,GR,9,F,1,1,Good Standing
S0006104,2020FA,PCS,GR,9,F,1,1,Good Standing
S0005881,2020FA,PCS,GR,9,F,1,1,Good Standing
S0015054,2020FA,PCS,GR,3,P,1,1,Good Standing
S0015038,2020FA,PCS,GR,9,F,1,1,Good Standing
S0009004,2020FA,PCS,GR,9,F,1,1,Good Standing
S0007030,2020FA,PCS,GR,9,F,1,1,Good Standing
S0001856,2020FA,PCS,GR,9,F,1,1,Good Standing
S0009530,2020FA,PCS,GR,3,P,1,1,Good Standing
S0000079,2020FA,PCS,GR,9,F,1,1,Good Standing
S0007185,2020FA,PCS,GR,9,F,1,1,Academic Warning
S0003347,2020FA,PCS,GR,9,F,1,1,Good Standing
S0014752,2020FA,PCS,GR,9,F,1,1,Good Standing
S0001401,2020FA,PCS,GR,3,P,1,1,Good Standing
S0013708,2020FA,PCS,GR,9,F,1,1,Good Standing
S0001875,2020FA,PCS,GR,9,F,1,1,Good Standing
S0009670,2020FA,PCS,GR,9,F,1,1,Good Standing
S0003054,2020FA,PCS,GR,9,F,1,1,Good Standing
S0014421,2020FA,PCS,GR,3,P,1,1,Good Standing
S0001146,2020FA,PCS,GR,9,F,1,1,Good Standing
S0014391,2020FA,PCS,GR,9,F,1,1,Good Standing
S0017574,2020FA,PCS,GR,9,F,1,1,Good Standing
S0016097,2020FA,PCS,GR,9,F,1,1,Good Standing
S0004217,2020FA,PCS,GR,3,P,1,1,Good Standing
S0001432,2020FA,PCS,GR,9,F,1,1,Good Standing
S0002327,2020FA,PCS,GR,9,F,1,1,Good Standing
S0017132,2020FA,PCS,GR,9,F,1,1,Academic Warning
S0009561,2020FA,PCS,GR,9,F,1,1,Good Standing
S0013087,2020FA,PCS,GR,3,P,1,1,Academic Warning
S0007734,2020FA,PCS,GR,9,F,1,1,Good Standing
S0001727,2020FA,PCS,GR,9,F,1,1,Good Standing
S0016526,2020FA,PCS,GR,9,F,1,1,Good Standing
S0000938,2020FA,PCS,GR,9,F,1,1,Good Standing
S0000440,2020FA,PCS,GR,3,P,1,1,Good Standing
S0002076,2020FA,PCS,GR,9,F,1,1,Good Standing
S0007704,2020FA,PCS,GR,9,F,1,1,Good Standing
S0014753,2020FA,PCS,GR,9,F,1,1,Good Standing
S0011773,2020FA,PCS,GR,9,F,1,1,Good Standing
S0017254,2020FA,PCS,GR,3,P,1,1,Good Standing
S0010786,2020FA,PCS,GR,9,F,1,1,Good Standing
S0001768,2020FA,PCS,GR,9,F,1,1,Good Standing
S0005595,2020FA,PCS,GR,9,F,1,1,Good Standing
S0014572,2020FA,PCS,GR,9,F,1,1,Good Standing
S0014367,2020FA,PCS,GR,3,P,1,1,Good Standing
S0009908,2020FA,PCS,GR,9,F,1,1,Good Standing
S0015716,2020FA,PCS,GR,9,F,1,1,Good Standing
S0003510,2020FA,PCS,GR,9,F,1,1,Good Standing
S0006081,2020FA,PCS,GR,9,F,1,1,Good Standing
S0014895,2020FA,PCS,GR,3,P,1,1,Good Standing
S0005026,2020FA,PCS,GR,9,F,1,1,Good Standing
S0001974,2020FA,PCS,GR,9,F,1,1,Good Standing
S0014927,2020FA,PCS,GR,9,F,1,1,Good Standing
S0008779,2020FA,PCS,GR,9,F,1,1,Good Standing
S0015223,2020FA,PCS,GR,3,P,1,1,Good Standing
S0003591,2020FA,PCS,GR,9,F,1,1,Good Standing
S0003254,2020FA,PCS,GR,9,F,1,1,Good Standing
S0005991,2020FA,PCS,GR,9,F,1,1,Good Standing
S0012072,2020FA,PCS,GR,9,F,1,1,Good Standing
S0007148,2020FA,PCS,GR,3,P,1,1,Good Standing
S0015365,2020FA,PCS,GR,9,F,1,1,Good Standing
S0010120,2020FA,PCS,GR,9,F,1,1,Good Standing
S0017374,2020FA,PCS,GR,9,F,1,1,Good Standing
S0010298,2020FA,PCS,GR,9,F,1,1,Good Standing
S0012771,2020FA,PCS,GR,3,P,1,1,Good Standing
S0014001,2020FA,PCS,GR,9,F,1,1,Good Standing
S0004388,2020FA,PCS,GR,9,F,1,1,Good Standing
S0017542,2020FA,PCS,GR,9,F,1,1,Good Standing
S0013936,2020FA,PCS,GR,9,F,1,1,Good Standing
S0013035,2020FA,PCS,GR,3,P,1,1,Good Standing
S0012419,2020FA,PCS,GR,9,F,1,1,Academic Warning
S0015000,2020FA,PCS,GR,9,F,1,1,Good Standing
S0002101,2020FA,PCS,GR,9,F,1,1,Good Standing
S0015101,2020FA,PCS,GR,9,F,1,1,Good Standing
S0000615,2020FA,PCS,GR,3,P,1,1,Good Standing
S0002105,2020FA,PCS,GR,9,F,1,1,Good Standing
S0002008,2020FA,PCS,GR,9,F,1,1,Good Standing
S0014623,2020FA,PCS,GR,9,F,1,1,Good Standing
S0003365,2020FA,PCS,GR,9,F,1,1,Good Standing
S0004292,2020FA,PCS,GR,3,P,1,1,Good Standing
S0014601,2020FA,PCS,GR,9,F,1,1,Good Standing
S0006581,2020FA,PCS,GR,9,F,1,1,Good Standing
S0006465,2020FA,PCS,GR,9,F,1,1,Good Standing
S0005649,2020FA,PCS,GR,9,F,1,1,Good Standing
S0013889,2020FA,PCS,GR,3,P,1,1,Good Standing
S0003269,2020FA,PCS,GR,9,F,1,1,Good Standing
S0003059,2020FA,PCS,GR,9,F,1,1,Good Standing
S0015248,2020FA,PCS,GR,9,F,1,1,Good Standing
S0000870,2020FA,PCS,GR,9,F,1,1,Good Standing
S0015336,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0012137,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011044,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0004325,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0003622,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0014530,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0011516,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0009460,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0006014,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0017055,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008856,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0007888,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0017325,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0003322,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0006543,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0012160,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0016079,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0009205,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0014213,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0002316,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0014362,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0004521,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0000772,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0005940,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0010234,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0009160,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0001194,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0010129,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011350,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0013351,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0003792,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0016769,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0005821,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0016162,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0005784,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0010141,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0013830,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0015526,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0009292,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0012281,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0015524,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0003670,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0013155,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0014985,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0008524,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0010729,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0015501,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0000463,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0011029,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0017146,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0001676,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0012497,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0004788,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0014142,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008208,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008103,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0009401,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0007588,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0000250,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0006837,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0015883,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0017099,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0014237,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0006843,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0009818,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0010627,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0010756,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0012274,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011283,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0016698,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0012714,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0007217,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0005459,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0007265,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0012407,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0015714,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0016126,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0012144,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0000406,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0009585,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0016357,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0000383,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0015135,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0012671,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0002736,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0017369,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0017357,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0006388,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0005800,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011276,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0005089,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0008278,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008544,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0002574,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0009763,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008231,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0009988,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0013820,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0005891,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0013688,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0015700,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0001115,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0004358,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0012806,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008871,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011442,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0011670,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0007312,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0002583,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0015648,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008349,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0007061,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0003098,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0003684,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008153,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0010875,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0014176,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0003900,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0002770,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011918,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011798,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0004979,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0010898,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0015681,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011661,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0009751,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0009579,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008642,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0007293,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0006015,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0013499,2020FA,PNUR,GR,3,P,1,1,Academic Warning
S0017215,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008386,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0015245,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008850,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0014883,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0002741,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0001675,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0014287,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0001497,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0014730,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0014886,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0002295,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0009900,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0004548,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0002401,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0016049,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0014225,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0006717,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008561,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0015158,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0007594,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0009098,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011186,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0016614,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011640,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0009821,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0000562,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0014375,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0016129,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0007703,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0007335,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0010808,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011775,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0007020,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0002282,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0005150,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008884,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008396,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0012537,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0014779,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0013197,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0006797,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008574,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0004455,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0005626,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0001524,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0012455,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0002143,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0001330,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0006350,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0008837,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0012601,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0013420,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0003841,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0006655,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0005389,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0006702,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0000467,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0006907,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0007097,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0013555,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0002968,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011245,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0001156,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011834,2020FA,PNUR,GR,3,P,1,1,Academic Warning
S0014547,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0001739,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0006878,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0014412,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0016979,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0003439,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0000178,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0007917,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0007220,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008968,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0007883,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0012385,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0002591,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0012269,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0002138,2020FA,PNUR,GR,3,P,1,1,Academic Warning
S0003638,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0013228,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0005834,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0005489,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0016383,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0010626,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0001054,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0004748,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0004939,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0009791,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0005550,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0002030,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0013616,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0001005,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0006283,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0005555,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0015779,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0003450,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0003333,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0016790,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0001283,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0012768,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0014095,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0010819,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011911,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0013751,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0007900,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0010409,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0015835,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0015110,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0015522,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0009147,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0008108,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0001378,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0013634,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0005316,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0009703,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0015966,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0004917,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0006290,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0000963,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011282,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008165,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0000413,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0015390,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0007043,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0014698,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008848,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0012473,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0000730,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0009214,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0015991,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0007686,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0003783,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0010033,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0003343,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0002125,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0007795,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008394,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0004348,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0016638,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0014450,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008777,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0000966,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0010705,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0010017,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0008576,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0006966,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0015854,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0001214,2020FA,PNUR,GR,3,P,1,1,Academic Warning
S0015435,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0007236,2020FA,PNUR,GR,9,F,1,1,Academic Warning
S0000450,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0011972,2020FA,PNUR,GR,9,F,1,1,Good Standing
S0004753,2020FA,PNUR,GR,3,P,1,1,Good Standing
S0006292,2020FA,PNUR,GR,9,F,1,1,Good Standing
