student_id,birth_year,gender,race_ethnicity,residency,first_generation,pell_eligible,entry_term_id,entry_type,degree_seeking,ftft_cohort_term_id,primary_program_id
S0000274,1979,Unknown,Native Hawaiian or Other Pacific Islander,Out-of-state,1,1,2020FA,First-time,1,2020FA,PENG
S0000275,1986,Man,Native Hawaiian or Other Pacific Islander,In-state,0,1,2020FA,First-time,1,2020FA,PGEN
S0000276,1998,Nonbinary,Black or African American,In-state,0,0,2020FA,First-time,1,2020FA,PEDU
S0000277,1979,Unknown,American Indian or Alaska Native,Out-of-state,0,1,2020FA,First-time,1,2020FA,PPSY
S0000278,1995,Nonbinary,Two or more races,Out-of-state,1,0,2020FA,First-time,1,2020FA,PCRJ
S0000279,1979,Man,Nonresident,International,0,0,2020FA,First-time,1,2020FA,PPSY
S0000280,1985,Man,Two or more races,Out-of-state,0,1,2020FA,First-time,1,2020FA,PENG
S0000281,1990,Man,Two or more races,In-state,1,0,2020FA,First-time,1,2020FA,PMATH
S0000282,2002,Man,White,In-state,0,0,2020FA,First-time,1,2020FA,PENG
S0000283,1992,Man,American Indian or Alaska Native,Out-of-state,0,1,2020FA,First-time,1,2020FA,PPSY
S0000284,1990,Woman,Black or African American,In-state,1,0,2020FA,First-time,1,2020FA,PBIO
S0000285,1982,Nonbinary,Black or African American,In-state,1,0,2020FA,First-time,1,2020FA,PEDU
S0000286,1989,Woman,Nonresident,In-state,0,0,2020FA,First-time,1,2020FA,PMATH
S0000287,1984,Unknown,Two or more races,In-state,0,0,2020FA,First-time,1,2020FA,PGEN
S0000288,1994,Woman,Native Hawaiian or Other Pacific Islander,Out-of-state,1,0,2020FA,First-time,1,2020FA,PPSY
S0000289,1999,Unknown,White,In-state,1,0,2020FA,First-time,1,2020FA,PBIO
S0000290,1998,Man,Black or African American,Out-of-state,0,1,2020FA,First-time,1,2020FA,PCRJ
S0000291,1985,Nonbinary,Hispanic or Latino,International,0,0,2020FA,First-time,1,2020FA,PCRJ
S0000292,1999,Nonbinary,White,In-state,1,0,2020FA,First-time,1,2020FA,PENG
S0000293,1981,Man,Two or more races,In-state,1,0,2020FA,First-time,1,2020FA,PEDU
S0000294,1980,Woman,White,International,0,0,2020FA,First-time,1,2020FA,PBIO
S0000295,2002,Woman,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,First-time,1,2020FA,PBIO
S0000296,2005,Nonbinary,Asian,Out-of-state,0,1,2020FA,First-time,1,2020FA,PCRJ
S0000297,1991,Woman,Native Hawaiian or Other Pacific Islander,International,1,0,2020FA,First-time,1,2020FA,PBIO
S0000298,1996,Nonbinary,Black or African American,In-state,0,0,2020FA,First-time,1,2020FA,PMATH
S0000299,1997,Unknown,American Indian or Alaska Native,Out-of-state,0,0,2020FA,First-time,1,2020FA,PENG
S0000300,2004,Man,White,In-state,0,0,2020FA,First-time,1,2020FA,PBUS
S0000301,1987,Unknown,Two or more races,Out-of-state,1,0,2020FA,First-time,1,2020FA,PPSY
S0000302,1986,Unknown,Nonresident,In-state,0,0,2020FA,First-time,1,2020FA,PGEN
S0000303,1997,Unknown,Nonresident,International,1,0,2020FA,First-time,1,2020FA,PGEN
S0000304,1985,Nonbinary,Nonresident,Out-of-state,1,1,2020FA,First-time,1,2020FA,PENG
S0000305,1995,Unknown,White,Out-of-state,0,1,2020FA,First-time,1,2020FA,PPSY
S0000306,2001,Unknown,Native Hawaiian or Other Pacific Islander,International,1,1,2020FA,First-time,1,2020FA,PBUS
S0000307,1980,Woman,Nonresident,International,0,1,2020FA,First-time,1,2020FA,PCRJ
S0000308,1990,Unknown,Two or more races,Out-of-state,0,1,2020FA,First-time,1,2020FA,PMATH
S0000309,1991,Unknown,Asian,Out-of-state,1,1,2020FA,First-time,1,2020FA,PMATH
S0000310,2000,Man,White,International,0,0,2020FA,First-time,1,2020FA,PMATH
S0000311,1995,Man,Asian,Out-of-state,0,0,2020FA,First-time,1,2020FA,PENG
S0000312,1997,Man,American Indian or Alaska Native,International,0,0,2020FA,First-time,1,2020FA,PBUS
S0000313,1990,Nonbinary,Asian,International,0,1,2020FA,First-time,1,2020FA,PBUS
S0000314,1996,Nonbinary,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2020FA,First-time,1,2020FA,PBUS
S0000315,1981,Unknown,Black or African American,Out-of-state,0,0,2020FA,First-time,1,2020FA,PBUS
S0000316,1979,Woman,Nonresident,In-state,1,1,2020FA,First-time,1,2020FA,PBUS
S0000317,1989,Woman,Nonresident,In-state,0,1,2020FA,First-time,1,2020FA,PGEN
S0000318,1996,Unknown,Native Hawaiian or Other Pacific Islander,International,0,1,2020FA,First-time,1,2020FA,PBIO
S0000319,2004,Unknown,Black or African American,In-state,1,0,2020FA,First-time,1,2020FA,PEDU
S0000320,1993,Woman,Native Hawaiian or Other Pacific Islander,Out-of-state,1,1,2020FA,First-time,1,2020FA,PMATH
S0000321,1993,Nonbinary,American Indian or Alaska Native,International,0,1,2020FA,First-time,1,2020FA,PBUS
S0000322,2002,Woman,Hispanic or Latino,International,0,0,2020FA,First-time,1,2020FA,PENG
S0000323,1995,Man,Two or more races,International,1,0,2020FA,First-time,1,2020FA,PBUS
S0000324,2001,Unknown,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,First-time,1,2020FA,PPSY
S0000325,1987,Unknown,Hispanic or Latino,Out-of-state,0,1,2020FA,First-time,1,2020FA,PBIO
S0000326,1982,Woman,White,International,0,0,2020FA,First-time,1,2020FA,PEDU
S0000327,1979,Woman,Asian,In-state,0,0,2020FA,First-time,1,2020FA,PPSY
S0000328,1991,Nonbinary,Nonresident,International,0,0,2020FA,First-time,1,2020FA,PMATH
S0000329,1996,Unknown,Hispanic or Latino,In-state,1,0,2020FA,First-time,1,2020FA,PPSY
S0000330,1988,Man,Hispanic or Latino,In-state,1,0,2020FA,First-time,1,2020FA,PENG
S0000331,1995,Nonbinary,Hispanic or Latino,Out-of-state,1,0,2020FA,First-time,1,2020FA,PGEN
S0000332,2004,Unknown,Hispanic or Latino,Out-of-state,0,0,2020FA,First-time,1,2020FA,PGEN
S0000333,1996,Man,Nonresident,Out-of-state,0,0,2020FA,First-time,1,2020FA,PBIO
S0000334,2005,Woman,Two or more races,International,0,1,2020FA,First-time,1,2020FA,PMATH
S0000335,2000,Woman,Asian,International,1,0,2020FA,First-time,1,2020FA,PBUS
S0000336,1988,Woman,White,In-state,1,0,2020FA,First-time,1,2020FA,PPSY
S0000337,2001,Woman,Black or African American,International,0,1,2020FA,First-time,1,2020FA,PPSY
S0000338,1988,Woman,American Indian or Alaska Native,In-state,0,0,2020FA,First-time,1,2020FA,PBUS
S0000339,1993,Man,Two or more races,In-state,1,0,2020FA,First-time,1,2020FA,PGEN
S0000340,2003,Woman,Nonresident,International,1,1,2020FA,First-time,1,2020FA,PMATH
S0000341,1978,Man,Black or African American,International,1,0,2020FA,First-time,1,2020FA,PGEN
S0000342,2001,Nonbinary,Asian,International,0,1,2020FA,First-time,1,2020FA,PCRJ
S0000343,1979,Unknown,White,In-state,0,1,2020FA,First-time,1,2020FA,PPSY
S0000344,1988,Man,Black or African American,International,0,1,2020FA,First-time,1,2020FA,PGEN
S0000345,1988,Man,American Indian or Alaska Native,In-state,0,0,2020FA,First-time,1,2020FA,PEDU
S0000346,1987,Woman,Asian,Out-of-state,0,0,2020FA,First-time,1,2020FA,PPSY
S0000347,2005,Man,Two or more races,International,1,1,2020FA,First-time,1,2020FA,PBUS
S0000348,1992,Woman,Two or more races,Out-of-state,0,0,2020FA,First-time,1,2020FA,PGEN
S0000349,1988,Man,Hispanic or Latino,Out-of-state,0,0,2020FA,First-time,1,2020FA,PBIO
S0000350,2001,Man,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,First-time,1,2020FA,PPSY
S0000351,1980,Nonbinary,Nonresident,Out-of-state,1,1,2020FA,First-time,1,2020FA,PEDU
S0000352,2001,Woman,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2020FA,First-time,1,2020FA,PCRJ
S0000353,2001,Nonbinary,Hispanic or Latino,In-state,1,0,2020FA,First-time,1,2020FA,PGEN
S0000354,2005,Woman,Two or more races,International,1,1,2020FA,First-time,1,2020FA,PENG
S0000355,1998,Unknown,Two or more races,International,0,0,2020FA,First-time,1,2020FA,PBIO
S0000356,1999,Woman,Native Hawaiian or Other Pacific Islander,International,1,0,2020FA,First-time,1,2020FA,PBUS
S0000357,2001,Unknown,Two or more races,In-state,1,0,2020FA,First-time,1,2020FA,PEDU
S0000358,1985,Woman,Two or more races,International,0,0,2020FA,First-time,1,2020FA,PBIO
S0000359,1988,Nonbinary,Hispanic or Latino,In-state,1,0,2020FA,First-time,1,2020FA,PCRJ
S0000360,1989,Unknown,American Indian or Alaska Native,International,0,1,2020FA,First-time,1,2020FA,PBIO
S0000361,2004,Man,Asian,International,0,0,2020FA,First-time,1,2020FA,PCRJ
S0000362,1981,Nonbinary,White,International,1,0,2020FA,First-time,1,2020FA,PCRJ
S0000363,2004,Man,Black or African American,International,0,1,2020FA,First-time,1,2020FA,PENG
S0000364,2002,Man,Hispanic or Latino,International,0,0,2020FA,First-time,1,2020FA,PPSY
S0000365,2002,Unknown,Hispanic or Latino,In-state,1,0,2020FA,First-time,1,2020FA,PBIO
S0000366,1999,Woman,Black or African American,In-state,1,0,2020FA,First-time,1,2020FA,PEDU
S0000367,1994,Woman,White,International,0,0,2020FA,First-time,1,2020FA,PGEN
S0000368,2005,Nonbinary,Black or African American,Out-of-state,1,1,2020FA,First-time,1,2020FA,PPSY
S0000369,1999,Man,Hispanic or Latino,Out-of-state,0,0,2020FA,First-time,1,2020FA,PPSY
S0000370,1980,Woman,Asian,In-state,1,0,2020FA,First-time,1,2020FA,PCRJ
S0000371,2004,Man,Two or more races,In-state,1,0,2020FA,First-time,1,2020FA,PMATH
S0000372,1988,Man,Nonresident,In-state,0,1,2020FA,First-time,1,2020FA,PENG
S0000373,1979,Man,Hispanic or Latino,In-state,0,0,2020FA,First-time,1,2020FA,PENG
S0000374,1979,Woman,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2020FA,First-time,1,2020FA,PENG
S0000375,1999,Nonbinary,Hispanic or Latino,Out-of-state,0,0,2020FA,First-time,1,2020FA,PPSY
S0000376,1996,Nonbinary,Hispanic or Latino,International,0,1,2020FA,First-time,1,2020FA,PBIO
S0000377,1993,Woman,Hispanic or Latino,International,0,0,2020FA,First-time,1,2020FA,PPSY
S0000378,1985,Unknown,Native Hawaiian or Other Pacific Islander,International,1,0,2020FA,First-time,1,2020FA,PENG
S0000379,1986,Woman,White,Out-of-state,1,0,2020FA,First-time,1,2020FA,PMATH
S0000380,1979,Woman,Black or African American,International,0,0,2020FA,First-time,1,2020FA,PMATH
S0000381,1988,Nonbinary,Two or more races,International,0,0,2020FA,First-time,1,2020FA,PPSY
S0000382,1985,Woman,Nonresident,In-state,0,0,2020FA,First-time,1,2020FA,PGEN
S0000383,1979,Nonbinary,Asian,Out-of-state,0,0,2020FA,First-time,1,2020FA,PCRJ
S0000384,2000,Woman,Two or more races,Out-of-state,0,0,2020FA,First-time,1,2020FA,PENG
S0000385,2004,Unknown,Nonresident,In-state,0,1,2020FA,First-time,1,2020FA,PMATH
S0000386,1988,Nonbinary,White,Out-of-state,1,0,2020FA,First-time,1,2020FA,PBIO
S0000387,2004,Unknown,Asian,International,0,1,2020FA,First-time,1,2020FA,PBIO
S0000388,2002,Nonbinary,Native Hawaiian or Other Pacific Islander,In-state,0,0,2020FA,First-time,1,2020FA,PBUS
S0000389,2005,Man,Black or African American,In-state,0,0,2020FA,First-time,1,2020FA,PBUS
S0000390,1998,Unknown,Nonresident,In-state,0,1,2020FA,First-time,1,2020FA,PEDU
S0000391,1978,Man,American Indian or Alaska Native,Out-of-state,1,0,2020FA,First-time,1,2020FA,PEDU
S0000392,1980,Unknown,Black or African American,Out-of-state,0,0,2020FA,First-time,1,2020FA,PEDU
S0000393,1994,Man,Two or more races,International,1,0,2020FA,First-time,1,2020FA,PBIO
S0000394,1986,Woman,Black or African American,In-state,0,0,2020FA,First-time,1,2020FA,PGEN
S0000395,2003,Nonbinary,Native Hawaiian or Other Pacific Islander,In-state,0,1,2020FA,First-time,1,2020FA,PENG
S0000396,1980,Unknown,White,In-state,0,0,2020FA,First-time,1,2020FA,PEDU
S0000397,1984,Man,American Indian or Alaska Native,In-state,1,1,2020FA,First-time,1,2020FA,PBUS
S0000398,2005,Woman,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,First-time,1,2020FA,PGEN
S0000399,1987,Woman,Hispanic or Latino,International,0,1,2020FA,First-time,1,2020FA,PBUS
S0000400,1988,Woman,Asian,International,0,1,2020FA,First-time,1,2020FA,PGEN
S0000401,1995,Unknown,Nonresident,In-state,0,0,2020FA,First-time,1,2020FA,PEDU
S0000402,1985,Man,Native Hawaiian or Other Pacific Islander,In-state,0,1,2020FA,First-time,1,2020FA,PGEN
S0000403,1993,Man,Native Hawaiian or Other Pacific Islander,In-state,1,0,2020FA,First-time,1,2020FA,PPSY
S0000404,1984,Unknown,Black or African American,In-state,0,0,2020FA,First-time,1,2020FA,PCRJ
S0000405,2002,Unknown,Black or African American,In-state,1,1,2020FA,First-time,1,2020FA,PBUS
S0000406,2000,Man,Nonresident,International,1,1,2020FA,First-time,1,2020FA,PENG
S0000407,2006,Woman,White,Out-of-state,0,1,2020FA,First-time,1,2020FA,PEDU
S0000408,2000,Nonbinary,Asian,International,0,0,2020FA,First-time,1,2020FA,PGEN
S0000409,1986,Man,White,International,0,0,2020FA,First-time,1,2020FA,PCRJ
S0000410,1999,Man,Black or African American,International,0,1,2020FA,First-time,1,2020FA,PEDU
S0000411,1991,Woman,Two or more races,Out-of-state,1,0,2020FA,First-time,1,2020FA,PBUS
S0000412,1978,Woman,Native Hawaiian or Other Pacific Islander,Out-of-state,1,1,2020FA,First-time,1,2020FA,PEDU
S0000413,1998,Unknown,Black or African American,International,0,0,2020FA,First-time,1,2020FA,PEDU
S0000414,1986,Nonbinary,Hispanic or Latino,In-state,0,0,2020FA,First-time,1,2020FA,PGEN
S0000415,1982,Man,American Indian or Alaska Native,International,0,0,2020FA,First-time,1,2020FA,PBUS
S0000416,1999,Woman,Hispanic or Latino,International,0,1,2020FA,First-time,1,2020FA,PBIO
S0000417,1982,Man,Asian,In-state,1,0,2020FA,First-time,1,2020FA,PBUS
S0000418,1989,Nonbinary,Two or more races,Out-of-state,0,0,2020FA,First-time,1,2020FA,PENG
S0000419,1993,Unknown,Asian,International,0,0,2020FA,First-time,1,2020FA,PCRJ
S0000420,1992,Woman,Native Hawaiian or Other Pacific Islander,In-state,0,0,2020FA,First-time,1,2020FA,PBIO
S0000421,2006,Man,Asian,International,1,1,2020FA,First-time,1,2020FA,PGEN
S0000422,2001,Nonbinary,Native Hawaiian or Other Pacific Islander,In-state,1,1,2020FA,First-time,1,2020FA,PMATH
S0000423,1989,Unknown,American Indian or Alaska Native,Out-of-state,0,1,2020FA,First-time,1,2020FA,PGEN
S0000424,2001,Man,Native Hawaiian or Other Pacific Islander,Out-of-state,1,0,2020FA,First-time,1,2020FA,PGEN
S0000425,2006,Man,White,Out-of-state,0,0,2020FA,First-time,1,2020FA,PBIO
S0000426,1982,Man,Two or more races,Out-of-state,0,0,2020FA,First-time,1,2020FA,PBIO
S0000427,2002,Woman,White,International,0,0,2020FA,First-time,1,2020FA,PMATH
S0000428,2004,Man,Black or African American,International,0,0,2020FA,First-time,1,2020FA,PMATH
S0000429,1981,Woman,Hispanic or Latino,In-state,1,1,2020FA,First-time,1,2020FA,PBUS
S0000430,2003,Man,Hispanic or Latino,Out-of-state,0,1,2020FA,First-time,1,2020FA,PBIO
S0000431,1988,Man,Asian,In-state,0,0,2020FA,First-time,1,2020FA,PENG
S0000432,2004,Unknown,Asian,International,0,0,2020FA,First-time,1,2020FA,PEDU
S0000433,2001,Unknown,Two or more races,In-state,1,0,2020FA,First-time,1,2020FA,PMATH
S0000434,1984,Woman,American Indian or Alaska Native,International,1,0,2020FA,First-time,1,2020FA,PCRJ
S0000435,1998,Unknown,Black or African American,Out-of-state,0,0,2020FA,First-time,1,2020FA,PBUS
S0000436,1999,Man,American Indian or Alaska Native,International,0,1,2020FA,First-time,1,2020FA,PBIO
S0000437,1998,Unknown,White,International,1,1,2020FA,First-time,1,2020FA,PBIO
S0000438,1987,Unknown,American Indian or Alaska Native,International,0,1,2020FA,First-time,1,2020FA,PBIO
S0000439,1979,Woman,Nonresident,Out-of-state,0,0,2020FA,First-time,1,2020FA,PMATH
S0000440,1982,Woman,Asian,In-state,0,0,2020FA,First-time,1,2020FA,PMATH
S0000441,2004,Nonbinary,Asian,In-state,0,1,2020FA,First-time,1,2020FA,PCRJ
S0000442,1979,Man,Native Hawaiian or Other Pacific Islander,In-state,0,0,2020FA,First-time,1,2020FA,PGEN
S0000443,2000,Nonbinary,American Indian or Alaska Native,In-state,0,1,2020FA,First-time,1,2020FA,PBIO
S0000444,2000,Man,Hispanic or Latino,International,1,0,2020FA,First-time,1,2020FA,PPSY
S0000445,1999,Man,Black or African American,International,0,0,2020FA,First-time,1,2020FA,PPSY
S0000446,1984,Man,White,In-state,0,0,2020FA,First-time,1,2020FA,PCRJ
S0000447,1998,Man,Asian,International,0,1,2020FA,First-time,1,2020FA,PBIO
S0000448,2005,Nonbinary,Nonresident,In-state,0,0,2020FA,First-time,1,2020FA,PCRJ
S0000449,2002,Woman,Asian,In-state,0,0,2020FA,First-time,1,2020FA,PBIO
S0000450,1988,Man,American Indian or Alaska Native,Out-of-state,0,0,2020FA,First-time,1,2020FA,PBIO
S0000451,2003,Nonbinary,Hispanic or Latino,International,0,0,2020FA,First-time,1,2020FA,PBUS
S0000452,2006,Nonbinary,Asian,Out-of-state,0,0,2020FA,First-time,1,2020FA,PEDU
S0000453,1986,Woman,American Indian or Alaska Native,International,1,0,2020FA,First-time,1,2020FA,PGEN
S0000454,2003,Nonbinary,Black or African American,International,0,1,2020FA,First-time,1,2020FA,PBUS
S0000455,1999,Unknown,Nonresident,Out-of-state,1,0,2020FA,First-time,1,2020FA,PMATH
S0000456,2004,Unknown,Two or more races,Out-of-state,0,1,2020FA,First-time,1,2020FA,PENG
S0000457,1989,Man,Asian,International,1,0,2020FA,First-time,1,2020FA,PENG
S0000458,1978,Woman,White,Out-of-state,1,0,2020FA,First-time,1,2020FA,PENG
S0000459,1980,Unknown,Nonresident,Out-of-state,0,0,2020FA,First-time,1,2020FA,PGEN
S0000460,1996,Man,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2020FA,First-time,1,2020FA,PBUS
S0000461,2002,Nonbinary,Two or more races,Out-of-state,1,0,2020FA,First-time,1,2020FA,PCRJ
S0000462,2002,Nonbinary,Native Hawaiian or Other Pacific Islander,Out-of-state,1,0,2020FA,First-time,1,2020FA,PCRJ
S0000463,2006,Nonbinary,Native Hawaiian or Other Pacific Islander,International,0,1,2020FA,First-time,1,2020FA,PPSY
S0000464,2003,Unknown,Asian,In-state,1,1,2020FA,First-time,1,2020FA,PBIO
S0000465,1995,Woman,Hispanic or Latino,International,1,0,2020FA,First-time,1,2020FA,PBIO
S0000466,1986,Man,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,First-time,1,2020FA,PEDU
S0000467,2000,Man,Two or more races,In-state,1,0,2020FA,First-time,1,2020FA,PPSY
S0000468,1984,Man,White,In-state,0,0,2020FA,First-time,1,2020FA,PPSY
S0000469,2006,Nonbinary,White,In-state,0,0,2020FA,First-time,1,2020FA,PBUS
S0000470,2006,Woman,Two or more races,International,1,0,2020FA,First-time,1,2020FA,PENG
S0000471,1986,Nonbinary,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2020FA,First-time,1,2020FA,PBUS
S0000472,1979,Unknown,Native Hawaiian or Other Pacific Islander,In-state,0,0,2020FA,First-time,1,2020FA,PEDU
S0000473,1998,Nonbinary,Hispanic or Latino,Out-of-state,1,1,2020FA,First-time,1,2020FA,PBIO
S0000474,1994,Unknown,White,In-state,1,1,2020FA,First-time,1,2020FA,PPSY
S0000475,1994,Man,White,International,1,0,2020FA,First-time,1,2020FA,PENG
S0000476,1994,Unknown,Hispanic or Latino,Out-of-state,0,0,2020FA,First-time,1,2020FA,PCRJ
S0000477,1998,Unknown,Hispanic or Latino,Out-of-state,1,0,2020FA,First-time,1,2020FA,PBIO
S0000478,1987,Woman,Nonresident,International,0,0,2020FA,First-time,1,2020FA,PEDU
S0000479,2006,Man,Native Hawaiian or Other Pacific Islander,In-state,1,0,2020FA,First-time,1,2020FA,PCRJ
S0000480,2000,Woman,White,In-state,0,1,2020FA,First-time,1,2020FA,PGEN
S0000481,1986,Man,Native Hawaiian or Other Pacific Islander,In-state,0,0,2020FA,First-time,1,2020FA,PCRJ
S0000482,1994,Nonbinary,Two or more races,In-state,1,0,2020FA,First-time,1,2020FA,PBIO
S0000483,1985,Man,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2020FA,First-time,1,2020FA,PEDU
S0000484,1994,Nonbinary,Hispanic or Latino,Out-of-state,1,0,2020FA,First-time,1,2020FA,PGEN
S0000485,1981,Man,White,Out-of-state,0,1,2020FA,First-time,1,2020FA,PENG
S0000486,1984,Nonbinary,American Indian or Alaska Native,In-state,0,1,2020FA,First-time,1,2020FA,PCRJ
S0000487,1991,Nonbinary,White,International,0,0,2020FA,First-time,1,2020FA,PMATH
S0000488,1997,Nonbinary,Black or African American,In-state,0,1,2020FA,First-time,1,2020FA,PEDU
S0000489,1982,Woman,White,Out-of-state,1,1,2020FA,First-time,1,2020FA,PBUS
S0000490,1984,Man,Native Hawaiian or Other Pacific Islander,International,1,0,2020FA,First-time,1,2020FA,PBUS
S0000491,2005,Woman,White,International,0,1,2020FA,First-time,1,2020FA,PGEN
S0000492,1994,Nonbinary,Two or more races,Out-of-state,0,0,2020FA,First-time,1,2020FA,PCRJ
S0000493,1997,Nonbinary,Hispanic or Latino,International,0,0,2020FA,First-time,1,2020FA,PGEN
S0000494,1983,Unknown,White,Out-of-state,0,1,2020FA,First-time,1,2020FA,PBIO
S0000495,1992,Woman,Native Hawaiian or Other Pacific Islander,In-state,0,0,2020FA,First-time,1,2020FA,PENG
S0000496,1996,Woman,American Indian or Alaska Native,In-state,0,0,2020FA,First-time,1,2020FA,PEDU
S0000497,1986,Unknown,Asian,Out-of-state,0,0,2020FA,First-time,1,2020FA,PBUS
S0000498,1998,Nonbinary,Two or more races,International,1,1,2020FA,First-time,1,2020FA,PENG
S0000499,1979,Unknown,Hispanic or Latino,International,1,0,2020FA,First-time,1,2020FA,PPSY
S0000500,1978,Man,Native Hawaiian or Other Pacific Islander,International,1,1,2020FA,First-time,1,2020FA,PMATH
